"Year","x","nWx","nNx_total","nLx","B"
2012,100,17810.56,21384.46,2278,NA
2012,101,11389.9,13481.47,1525,NA
2012,102,7110.21,8278.12,988,NA
2012,103,4275.27,4897.3,618,NA
2012,104,2510.38,2845.48,374,NA
2012,105,1395.7,1556.32,218,NA
2012,106,795.86,880.11,123,NA
2012,107,399.63,440.4,67,NA
2012,108,201.83,221.35,35,NA
2012,109,110.21,121.77,18,NA
2012,110,113.34,136.92,17,NA
2013,0,1925411.22,3941052.14,99540,NA
2013,1,1926797.03,3942970.08,99448,NA
2013,2,1946679.23,3982945.52,99418,NA
2013,3,1947562.45,3979998.62,99399,NA
2013,4,1970720.51,4024151.61,99384,NA
2013,5,2012483.86,4110846.3,99371,NA
2013,6,2026848.29,4143285.35,99359,NA
2013,7,2007411.23,4104536.8,99349,NA
2013,8,2007249.83,4101909.3,99339,NA
2013,9,2005046.31,4094352.1,99330,NA
2013,10,1995586.56,4073239.59,99321,NA
2013,11,1997977.47,4078623.42,99311,NA
2013,12,2035860.65,4159476.65,99300,71
2013,13,2047241.58,4186953.17,99288,459
2013,14,2035004.37,4163488.81,99273,2568
2013,15,2029186.76,4150740.08,99257,9424
2013,16,2037633.28,4169050.59,99238,22534
2013,17,2049753.94,4200741.4,99215,42862
2013,18,2090144.12,4291985.11,99187,76140
2013,19,2128333.87,4378476.55,99153,122145
2013,20,2170709.47,4469767.29,99116,150958
2013,21,2223870.4,4570068.41,99077,167180
2013,22,2266008.31,4639905.98,99035,185108
2013,23,2266428.74,4629887.95,98991,193777
2013,24,2203940.87,4496142.79,98943,199722
2013,25,2148132.2,4375803,98894,207664
2013,26,2122297.45,4316632.05,98842,214858
2013,27,2135191.63,4334033.6,98786,226998
2013,28,2140468.04,4330497.87,98728,234319
2013,29,2110451.37,4254439.82,98669,236938
2013,30,2135779.48,4293510.96,98606,236805
2013,31,2140503.03,4294362.54,98539,230819
2013,32,2140654.61,4293350.28,98467,212219
2013,33,2122603.29,4258615.7,98391,190754
2013,34,2060462.52,4126936.45,98310,166330
2013,35,1996813.27,3989547.64,98221,142805
2013,36,1987780.05,3964555.22,98128,117869
2013,37,1944756.19,3877815.75,98030,93124
2013,38,1966963.86,3921204,97926,73720
2013,39,1942572.01,3863089.49,97814,56355
2013,40,1985008.91,3938629.25,97692,41654
2013,41,2054504.45,4075873.34,97559,29648
2013,42,2181178.59,4332158.71,97416,19785
2013,43,2162419.98,4300996.09,97260,11912
2013,44,2110936.14,4197706.04,97092,6485
2013,45,2047280,4063881.12,96907,3688
2013,46,2069984.01,4102261.44,96705,1881
2013,47,2115027.51,4188770.17,96482,965
2013,48,2211230.35,4373314.88,96240,580
2013,49,2269072.38,4475823.99,95971,381
2013,50,2284535.58,4496217.31,95675,341.31
2013,51,2289827.71,4499024.15,95354,206.56
2013,52,2325873.02,4565667.82,95007,89.34
2013,53,2303885.4,4519820.94,94636,31.87
2013,54,2285728.5,4475040.44,94239,7.92
2013,55,2256789.62,4405989.11,93811,0
2013,56,2233911.79,4349092.98,93351,NA
2013,57,2180446.7,4234104.67,92859,NA
2013,58,2139658.17,4143620.15,92340,NA
2013,59,2079367.61,4012882.75,91794,NA
2013,60,2003175.56,3855710.23,91212,NA
2013,61,1931483.68,3709876.46,90586,NA
2013,62,1886785.28,3615523.09,89924,NA
2013,63,1830909.62,3502671.38,89215,NA
2013,64,1797510.56,3434518.11,88444,NA
2013,65,1770764.86,3380644.41,87601,NA
2013,66,1805900.77,3441617.79,86699,NA
2013,67,1409509.76,2674383.08,85737,NA
2013,68,1365383.51,2576986.04,84699,NA
2013,69,1334667.93,2508370.08,83554,NA
2013,70,1350417.03,2527216.85,82306,NA
2013,71,1201407.39,2235335.47,80967,NA
2013,72,1116312.2,2062907.56,79535,NA
2013,73,1048314.81,1928423.69,78004,NA
2013,74,998727.9,1830148.09,76348,NA
2013,75,953260.04,1734858.01,74563,NA
2013,76,896285.01,1617580.89,72643,NA
2013,77,860331.13,1539140.17,70567,NA
2013,78,824655.46,1461445.1,68329,NA
2013,79,761479.1,1336844.38,65927,NA
2013,80,716688.66,1256179.17,63314,NA
2013,81,686795.35,1188761.55,60475,NA
2013,82,660100.39,1126212.83,57453,NA
2013,83,624638.15,1048795.06,54225,NA
2013,84,582216.19,960677.94,50814,NA
2013,85,549243.01,890794.29,47227,NA
2013,86,505245.37,805039.48,43499,NA
2013,87,457774.02,714827.77,39659,NA
2013,88,414729.49,635168.55,35705,NA
2013,89,364838.9,549769.74,31721,NA
2013,90,312054.32,462281.66,27771,NA
2013,91,268929.51,391000.06,23916,NA
2013,92,224010.8,319374.44,20240,NA
2013,93,172637.73,240750.95,16769,NA
2013,94,133214.02,181716.72,13587,NA
2013,95,103686.61,138473.6,10785,NA
2013,96,76336.59,99714,8354,NA
2013,97,55523.11,70975.86,6303,NA
2013,98,40065.89,50154.2,4625,NA
2013,99,27831.83,34090.52,3295,NA
2013,100,18660.64,22469.31,2276,NA
2013,101,11887.79,14050.33,1523,NA
2013,102,7316.41,8537.92,985,NA
2013,103,4392.38,5065.92,616,NA
2013,104,2590.45,2939.62,372,NA
2013,105,1446.6,1623.51,217,NA
2013,106,785.68,870.64,122,NA
2013,107,433.34,475.43,66,NA
2013,108,219.3,238.37,35,NA
2013,109,98.57,108.38,18,NA
2013,110,118.12,141.56,17,NA
2014,0,1934435.49,3961192.34,99542,NA
2014,1,1933138.04,3956091.9,99451,NA
2014,2,1934981.56,3959484.9,99423,NA
2014,3,1954104.83,3997580.15,99405,NA
2014,4,1954329.92,3993339.69,99390,NA
2014,5,1977010.18,4036679.53,99377,NA
2014,6,2018464.38,4122860.98,99366,NA
2014,7,2032853.65,4155229.65,99357,NA
2014,8,2013527.14,4116415.26,99348,NA
2014,9,2013405.36,4113836.03,99339,NA
2014,10,2011219.67,4106220.94,99330,NA
2014,11,2001576.33,4084978.37,99321,NA
2014,12,2003874.87,4090291.69,99311,82
2014,13,2041999.24,4171649.12,99299,383
2014,14,2053752.85,4200174.83,99286,2304
2014,15,2042455.5,4178730.83,99270,8085
2014,16,2037895.87,4168772.61,99251,20158
2014,17,2048377,4191697.03,99227,38548
2014,18,2062849.29,4228306.66,99198,69374
2014,19,2103849.01,4321645.48,99165,112913
2014,20,2141338,4406071.72,99128,143204
2014,21,2184681.76,4498554.4,99086,160815
2014,22,2239716.68,4602213.85,99041,181129
2014,23,2282979.65,4673315.05,98996,193271
2014,24,2283845.83,4662238.59,98951,204148
2014,25,2221109.27,4526858.76,98903,212005
2014,26,2164690.41,4405374.12,98849,219988
2014,27,2138237.34,4345234.04,98793,228580
2014,28,2149772.01,4360332.31,98735,239826
2014,29,2153785.07,4354856.37,98673,244993
2014,30,2122804.39,4276899.81,98608,241074
2014,31,2146260.97,4312971.19,98542,238920
2014,32,2149353.25,4311140.92,98469,222959
2014,33,2148625.84,4307867.66,98391,199920
2014,34,2129769.72,4271142.82,98307,178185
2014,35,2066554.41,4137383.53,98216,151303
2014,36,2002128.71,3998016.52,98119,123849
2014,37,1992589.87,3971941.57,98017,98576
2014,38,1949019.02,3883997.85,97907,75810
2014,39,1970498.74,3926255.84,97791,59210
2014,40,1945087.15,3866221.8,97668,42276
2014,41,1986866.8,3940293.29,97533,28977
2014,42,2055589.99,4075857.76,97383,19609
2014,43,2181295.77,4330031.18,97223,12130
2014,44,2162009.17,4297439.24,97050,7029
2014,45,2109843.14,4192418.35,96864,3706
2014,46,2045575.56,4057196,96661,1938
2014,47,2067755.16,4094511.48,96440,1063
2014,48,2111950.61,4178843.92,96196,581
2014,49,2207192.54,4361046.95,95927,412
2014,50,2263963.62,4460931.65,95634,378.37
2014,51,2278429.73,4478810.49,95311,227.37
2014,52,2282975.27,4479913.52,94959,94.97
2014,53,2318383.79,4544588.28,94583,33.98
2014,54,2295904.28,4496973.37,94179,8.32
2014,55,2276920.55,4450098.43,93744,0
2014,56,2247237.2,4379004.1,93274,NA
2014,57,2223734.82,4320550.87,92772,NA
2014,58,2169890.34,4204346.18,92242,NA
2014,59,2128732.41,4112706.39,91685,NA
2014,60,2067867.65,3980756.63,91092,NA
2014,61,1991114.43,3822214.24,90455,NA
2014,62,1919001.83,3675369.18,89772,NA
2014,63,1873537.12,3579402.66,89048,NA
2014,64,1816856.89,3465378.94,88281,NA
2014,65,1782087.92,3395045.13,87463,NA
2014,66,1753981.55,3338711.03,86576,NA
2014,67,1787218.75,3395509.64,85614,NA
2014,68,1393725.58,2635527.99,84580,NA
2014,69,1348404.46,2535941.05,83470,NA
2014,70,1316296.65,2464656.77,82257,NA
2014,71,1330191.16,2479717.54,80926,NA
2014,72,1181753.73,2189603.83,79495,NA
2014,73,1095984.36,2016517.64,77971,NA
2014,74,1027174.21,1880865.09,76346,NA
2014,75,976528.46,1780551.74,74589,NA
2014,76,929761.06,1683098.62,72684,NA
2014,77,871756.8,1564565.84,70640,NA
2014,78,834051.75,1483219.1,68447,NA
2014,79,796596.99,1402727.29,66074,NA
2014,80,718922.1,1259483.98,63496,NA
2014,81,684756.8,1192183.15,60699,NA
2014,82,652758.96,1121427.76,57701,NA
2014,83,623620.71,1055290.75,54535,NA
2014,84,586006.88,975278.95,51167,NA
2014,85,541691.97,885649.17,47625,NA
2014,86,506687.76,813516.54,43969,NA
2014,87,461363.54,727101.3,40172,NA
2014,88,413052.09,637568.75,36297,NA
2014,89,369410.91,558795.17,32402,NA
2014,90,320347.22,476628.36,28474,NA
2014,91,269421.9,393819.94,24590,NA
2014,92,228005.59,327016.91,20853,NA
2014,93,186251.22,261512.13,17361,NA
2014,94,140410.98,192873.54,14131,NA
2014,95,106027.74,142481.17,11236,NA
2014,96,80488.66,105861.43,8757,NA
2014,97,57750.66,74195.73,6652,NA
2014,98,40646.48,51235.81,4917,NA
2014,99,28568.94,35253.45,3530,NA
2014,100,19389.2,23433.21,2459,NA
2014,101,12616.45,14956.67,1659,NA
2014,102,7738.71,9031.86,1084,NA
2014,103,4558.49,5259.95,684,NA
2014,104,2680.49,3060.66,417,NA
2014,105,1513.43,1700.09,246,NA
2014,106,822.51,912.57,140,NA
2014,107,441.16,486.12,77,NA
2014,108,231.01,251.92,41,NA
2014,109,98.52,107.97,21,NA
2014,110,121.56,140.59,20,NA
2015,0,1943683.72,3979221.25,99539,NA
2015,1,1942599.59,3977117.46,99448,NA
2015,2,1941960.69,3974026.83,99419,NA
2015,3,1943026.67,3975598.38,99400,NA
2015,4,1961578.09,4012435.4,99385,NA
2015,5,1961305.32,4007292.45,99373,NA
2015,6,1983583.41,4049943.57,99362,NA
2015,7,2024902.4,4135875.4,99351,NA
2015,8,2039208.79,4168038.29,99341,NA
2015,9,2019859.23,4129172.3,99332,NA
2015,10,2019956.77,4126766.13,99324,NA
2015,11,2017498.46,4118805.48,99315,NA
2015,12,2007756.54,4097489.66,99305,63
2015,13,2010458.87,4103466.54,99292,390
2015,14,2049052.86,4186014.3,99276,2047
2015,15,2061832.71,4216675.1,99259,7589
2015,16,2051656.76,4197774.72,99238,18430
2015,17,2049154.06,4192407.69,99213,35165
2015,18,2062104.25,4220696.63,99181,63508
2015,19,2076932.21,4258849.73,99143,105023
2015,20,2117235.59,4350020.57,99103,134500
2015,21,2155510.88,4435419.21,99060,153021
2015,22,2200824.65,4531556.55,99014,173005
2015,23,2257183.26,4637030.12,98967,187641
2015,24,2300999.91,4707210.93,98918,202342
2015,25,2302002.14,4695372.44,98865,214812
2015,26,2238755.62,4558798.81,98810,222685
2015,27,2181838.1,4436428.25,98752,230606
2015,28,2154057.19,4374308.2,98690,238860
2015,29,2164126.1,4387293.67,98625,245348
2015,30,2167164.43,4379834.37,98555,245435
2015,31,2134261.55,4298839.44,98481,236973
2015,32,2156215.59,4332490.61,98401,224487
2015,33,2158492.5,4328430.54,98315,205368
2015,34,2157041.69,4323100.25,98225,182430
2015,35,2136858.55,4283735.33,98133,158146
2015,36,2072521.2,4147551.16,98032,128708
2015,37,2007330.86,4006622.31,97925,101912
2015,38,1997393.64,3979466.42,97813,79551
2015,39,1953140.04,3890183.25,97696,59679
2015,40,1973644.74,3930590.34,97574,43829
2015,41,1947594.49,3869108.29,97439,29535
2015,42,1988607.68,3941735.34,97290,19286
2015,43,2056246.82,4075237.42,97130,12046
2015,44,2181294.15,4327671.07,96957,7152
2015,45,2161192.06,4292778.55,96767,3916
2015,46,2108397.51,4186201.05,96563,2102
2015,47,2043628.76,4050098.61,96341,1096
2015,48,2064911.07,4085409.41,96097,635
2015,49,2108298.45,4167791.68,95829,422
2015,50,2202367.79,4347036.9,95537,385.03
2015,51,2258162.98,4444297.55,95219,231.22
2015,52,2271900.06,4460460.25,94871,95.81
2015,53,2275756.95,4459477.25,94492,33.56
2015,54,2310457.09,4521754.24,94086,8.39
2015,55,2287129.96,4472152.64,93654,0
2015,56,2267370.95,4423267.49,93187,NA
2015,57,2236960.04,4350374.3,92683,NA
2015,58,2212853.95,4290269.77,92144,NA
2015,59,2158603.77,4172737.63,91575,NA
2015,60,2116948.1,4079601.15,90979,NA
2015,61,2055489.9,3946098.23,90346,NA
2015,62,1978185.19,3786576.37,89664,NA
2015,63,1905483.66,3638568.17,88931,NA
2015,64,1859125.55,3540955.98,88155,NA
2015,65,1801435.78,3425524.05,87333,NA
2015,66,1765457.18,3353019.51,86451,NA
2015,67,1735978.42,3294007.87,85495,NA
2015,68,1767343.88,3346406.27,84466,NA
2015,69,1376653.15,2593944.58,83354,NA
2015,70,1329956.58,2491943.19,82143,NA
2015,71,1296599.01,2418376.83,80828,NA
2015,72,1308369.51,2428904.84,79387,NA
2015,73,1160292.17,2140381.51,77834,NA
2015,74,1073873.62,1966722.12,76192,NA
2015,75,1004234.23,1829805.07,74426,NA
2015,76,952313.37,1727384.58,72518,NA
2015,77,904090.96,1627858.15,70460,NA
2015,78,845087.87,1507751.15,68250,NA
2015,79,805727.08,1423751.78,65877,NA
2015,80,766404.39,1340332.14,63312,NA
2015,81,687790.81,1196444.43,60563,NA
2015,82,650683.72,1124701.07,57580,NA
2015,83,616442.95,1050810.86,54365,NA
2015,84,584889.09,981234.53,50978,NA
2015,85,545091.48,898975.56,47414,NA
2015,86,499443.99,808641.63,43702,NA
2015,87,462227.87,734326.45,39868,NA
2015,88,416227.11,648338.63,35934,NA
2015,89,367739.01,560634.13,31972,NA
2015,90,323678.25,483648.04,28002,NA
2015,91,275837.93,405076.79,24101,NA
2015,92,227952.22,328551.71,20378,NA
2015,93,189018.09,267013.08,16878,NA
2015,94,151000.92,208828.98,13691,NA
2015,95,111327.3,150534.2,10866,NA
2015,96,81858.8,108320.67,8405,NA
2015,97,60576.88,78317.53,6329,NA
2015,98,42103.14,53260.21,4633,NA
2015,99,28901.59,35851.18,3291,NA
2015,100,19643.28,23884.48,2265,NA
2015,101,12948.98,15416.54,1508,NA
2015,102,8097.67,9492.32,971,NA
2015,103,4824.44,5560.54,604,NA
2015,104,2773.59,3156.69,363,NA
2015,105,1540.15,1737.55,210,NA
2015,106,846.35,944.09,117,NA
2015,107,451.94,498.32,63,NA
2015,108,235.64,260.72,33,NA
2015,109,113.39,125.65,17,NA
2015,110,114.5,132.04,15,NA
2016,0,1930823.26,3951424.68,99543,NA
2016,1,1952064.94,3995434.24,99452,NA
2016,2,1951718.06,3995485.62,99422,NA
2016,3,1950351.34,3990855.87,99402,NA
2016,4,1950812.38,3991117.33,99386,NA
2016,5,1968997.35,4027320.26,99372,NA
2016,6,1968269.42,4021406.93,99360,NA
2016,7,1990260.91,4063506.6,99349,NA
2016,8,2031274.58,4149042.75,99338,NA
2016,9,2045546.5,4181200.03,99328,NA
2016,10,2026482.2,4142553.07,99318,NA
2016,11,2026397.57,4139769.66,99308,NA
2016,12,2023886.03,4131815.41,99297,66
2016,13,2014544.72,4111193.95,99285,352
2016,14,2017704.92,4118122.55,99270,1835
2016,15,2057296.46,4202735.08,99252,6594
2016,16,2071016,4235731.99,99230,16419
2016,17,2062894.65,4221466.26,99203,31728
2016,18,2062866.26,4221282.41,99170,58761
2016,19,2076022.49,4250071.12,99132,96307
2016,20,2089944.76,4285465.66,99091,123838
2016,21,2130816.17,4377528.93,99046,143058
2016,22,2170983.93,4466691.97,98997,163726
2016,23,2217751.42,4564633.67,98945,179124
2016,24,2274710.09,4669332.04,98892,194232
2016,25,2318784.81,4739262.14,98835,210221
2016,26,2319538.9,4726657.93,98775,224441
2016,27,2255970.81,4589408.83,98710,231278
2016,28,2197866.44,4465133.9,98641,239182
2016,29,2168400.98,4400793.98,98570,244000
2016,30,2177301.24,4411788.7,98495,246333
2016,31,2178800.55,4401829.06,98413,241830
2016,32,2144444.11,4318407.65,98324,225374
2016,33,2165863.68,4350380.34,98233,209654
2016,34,2167455.62,4344237.24,98138,187851
2016,35,2164512.91,4335964.04,98036,163276
2016,36,2142878.9,4293779.11,97927,134925
2016,37,2077622.12,4155860.7,97813,105408
2016,38,2011990.34,4013782.45,97692,81663
2016,39,2001534.7,3985350.22,97565,62216
2016,40,1956275.05,3894180.08,97432,44628
2016,41,1976338.72,3933463.37,97294,30326
2016,42,1949521.39,3870688.18,97145,19321
2016,43,1989487.55,3941373.55,96982,11931
2016,44,2056472.24,4073400.16,96805,6934
2016,45,2180510.29,4323060.25,96613,3925
2016,46,2159600.62,4286413.78,96404,2057
2016,47,2106303.79,4178688.83,96183,1152
2016,48,2040805.74,4041010.64,95944,685
2016,49,2061315.95,4074578.57,95676,438
2016,50,2103712.61,4154313.05,95382,399.35
2016,51,2196830.12,4331085.96,95064,242.74
2016,52,2251879.77,4426405.95,94718,100.71
2016,53,2264819.71,4440178.64,94341,34.75
2016,54,2267823.62,4436927.23,93932,8.45
2016,55,2301385.38,4496406.11,93493,0
2016,56,2277491.33,4445319.69,93022,NA
2016,57,2256994.29,4394533.91,92518,NA
2016,58,2225833.78,4319716.37,91982,NA
2016,59,2200994.15,4257409.79,91408,NA
2016,60,2146313.49,4138605.18,90797,NA
2016,61,2103972.63,4043691.54,90154,NA
2016,62,2041795.45,3909005.84,89470,NA
2016,63,1963928.25,3748169.98,88736,NA
2016,64,1890504.97,3598637,87954,NA
2016,65,1843432.66,3499906.41,87125,NA
2016,66,1784864.58,3383164.73,86251,NA
2016,67,1747438.17,3308212.33,85308,NA
2016,68,1716597.34,3246382.49,84286,NA
2016,69,1745545.36,3293552.09,83185,NA
2016,70,1357881.07,2549251.19,81999,NA
2016,71,1310267.7,2445613.97,80722,NA
2016,72,1275502.98,2369340.81,79328,NA
2016,73,1284816.71,2374877.11,77802,NA
2016,74,1137163.52,2088186.28,76156,NA
2016,75,1050173.1,1914054.08,74394,NA
2016,76,979597.82,1775900.68,72525,NA
2016,77,926501.65,1671483.61,70516,NA
2016,78,877072.32,1569811.31,68338,NA
2016,79,816876.82,1448210.49,66003,NA
2016,80,775674.71,1361441.95,63487,NA
2016,81,734481.77,1275159.67,60790,NA
2016,82,654868.02,1130537.93,57888,NA
2016,83,614765.52,1054949.68,54769,NA
2016,84,578804.39,978624.51,51462,NA
2016,85,544699.88,905943.94,47955,NA
2016,86,503221.89,822063.41,44279,NA
2016,87,456164.18,731054.5,40491,NA
2016,88,417415.11,655688.64,36606,NA
2016,89,371122.14,571225.84,32668,NA
2016,90,323026.9,486248.87,28735,NA
2016,91,279251.54,411895.38,24846,NA
2016,92,233998.96,338925.13,21097,NA
2016,93,189596.23,269268.85,17583,NA
2016,94,153778.61,213973.87,14344,NA
2016,95,120198.83,163635.34,11442,NA
2016,96,86363.86,115020.36,8912,NA
2016,97,61764.55,80426.87,6762,NA
2016,98,44328.63,56476.91,4990,NA
2016,99,30012.3,37348.91,3576,NA
2016,100,20066.65,24476.95,2484,NA
2016,101,13134.41,15733.66,1671,NA
2016,102,8315.34,9801.99,1087,NA
2016,103,5074.41,5875.18,683,NA
2016,104,2934.56,3339.3,414,NA
2016,105,1599.99,1812.9,243,NA
2016,106,866.04,972.12,137,NA
2016,107,462.02,510.95,75,NA
2016,108,238.8,263.08,39,NA
2016,109,123.75,138.1,20,NA
2016,110,105.26,124.14,19,NA
2017,0,1900641.28,3889335.78,99555,NA
2017,1,1938695.53,3966608.99,99466,NA
2017,2,1960727.85,4012720.22,99439,NA
2017,3,1959741.43,4011483.39,99421,NA
2017,4,1957828.6,4005776.51,99406,NA
2017,5,1957982.46,4005488.62,99394,NA
2017,6,1975822.98,4041115.59,99383,NA
2017,7,1974704.28,4034378.92,99372,NA
2017,8,1996239.91,4075939.97,99362,NA
2017,9,2037279.88,4161654.51,99351,NA
2017,10,2051864.3,4194092.34,99342,NA
2017,11,2032659.98,4154938.68,99331,NA
2017,12,2032533.36,4152151.91,99321,57
2017,13,2030256.48,4144738.7,99309,305
2017,14,2021362.02,4124957.07,99294,1555
2017,15,2025337.61,4133620.48,99275,5592
2017,16,2065725.87,4220352.61,99252,14369
2017,17,2081389.58,4257770.21,99227,28586
2017,18,2075623.4,4248140.11,99196,54213
2017,19,2075649,4247478.87,99159,91617
2017,20,2087640.26,4272550.39,99118,117220
2017,21,2101880.13,4308430.8,99073,135192
2017,22,2144558.26,4403946.43,99023,155108
2017,23,2186119.09,4494595.97,98971,171231
2017,24,2233382.13,4592053.81,98916,186029
2017,25,2290394.22,4696243.79,98857,202113
2017,26,2334300.73,4765872.39,98797,216638
2017,27,2335108.12,4753084.03,98732,229693
2017,28,2270365.91,4613873.66,98659,235353
2017,29,2210642.23,4487628.96,98584,239780
2017,30,2179927.59,4421339.44,98507,238707
2017,31,2187565.68,4430331.96,98423,237464
2017,32,2187879.2,4418478.16,98334,224446
2017,33,2152970.72,4333361.43,98239,204297
2017,34,2173910.28,4363547,98139,187003
2017,35,2174067.55,4354465.38,98033,163197
2017,36,2169654.49,4343619.04,97924,136080
2017,37,2147093.64,4299881.53,97808,108654
2017,38,2081404.42,4160778.57,97688,83197
2017,39,2015097.37,4017326.05,97562,63668
2017,40,2003826.45,3987207,97424,45257
2017,41,1958202.84,3895188.9,97281,30918
2017,42,1977731.45,3933520.14,97127,19905
2017,43,1950013.48,3869210.65,96961,11931
2017,44,1989379.34,3938620.44,96787,6802
2017,45,2055321.79,4068181.18,96601,3906
2017,46,2178294.31,4315516.89,96396,2238
2017,47,2156843.87,4277478.75,96171,1268
2017,48,2102923.43,4168270.6,95930,610
2017,49,2036831.68,4029346.37,95670,461
2017,50,2056451.27,4060685.23,95384,432.87
2017,51,2098099.31,4138521.35,95070,256.58
2017,52,2190542.68,4313297.45,94731,105.79
2017,53,2244698.75,4405920.22,94364,36.11
2017,54,2256587.32,4417233.58,93967,8.65
2017,55,2258481.73,4411340.89,93532,0
2017,56,2291363.73,4468830.63,93064,NA
2017,57,2266735.85,4416045.89,92559,NA
2017,58,2245351.83,4362984.77,92017,NA
2017,59,2213355.61,4285710.53,91442,NA
2017,60,2187703.03,4221370.59,90826,NA
2017,61,2132381.27,4101006.34,90170,NA
2017,62,2089442.23,4004812.91,89482,NA
2017,63,2026529.27,3868409.94,88750,NA
2017,64,1947882.29,3706100.18,87966,NA
2017,65,1874025.29,3555773.24,87129,NA
2017,66,1825998.92,3455514.18,86246,NA
2017,67,1766377.44,3337232.84,85314,NA
2017,68,1727683.69,3259827.99,84303,NA
2017,69,1695101.58,3194652.21,83197,NA
2017,70,1721557.64,3236772.71,82004,NA
2017,71,1337633.33,2501794.33,80728,NA
2017,72,1288797.24,2395892.1,79344,NA
2017,73,1252557.17,2316734.07,77830,NA
2017,74,1259252.39,2317194.28,76189,NA
2017,75,1112034.4,2032406.43,74420,NA
2017,76,1024456.77,1857784.31,72532,NA
2017,77,953084.68,1718605.69,70518,NA
2017,78,898762.68,1611909.54,68344,NA
2017,79,847927.54,1508025.4,65997,NA
