"Year","Cohort","x","B","PY"
1962,1919,43,160.8,24263.82
1962,1920,41,384.52,29353.94
1962,1920,42,335.56,31856.36
1962,1921,40,515.98,28076.19
1962,1921,41,428.48,29339.18
1962,1922,39,612.22,25509.53
1962,1922,40,565.02,27846.81
1962,1923,38,775.8,25577.94
1962,1923,39,694.78,26712.99
1962,1924,37,924.93,24985.79
1962,1924,38,855.2,26291.93
1962,1925,36,1072.02,24577.82
1962,1925,37,1004.07,25570.1
1962,1926,35,1238.3,23707.1
1962,1926,36,1138.98,24679.43
1962,1927,34,1400.12,22457.37
1962,1927,35,1345.7,24286.96
1962,1928,33,1664.47,23176.04
1962,1928,34,1586.88,24168.55
1962,1929,32,1804.92,22123.07
1962,1929,33,1735.53,23135.44
1962,1930,31,2095.54,22786.71
1962,1930,32,1983.08,23330.29
1962,1931,30,2300.76,21672.47
1962,1931,31,2222.46,23134.91
1962,1932,29,2576.59,21608.79
1962,1932,30,2516.24,22718.72
1962,1933,28,2663.89,20636.57
1962,1933,29,2627.41,21349.91
1962,1934,27,2983.37,20809.83
1962,1934,28,2859.11,21487.96
1962,1935,26,3175.36,20771.42
1962,1935,27,3194.63,21690.55
1962,1936,25,3384.21,21579.76
1962,1936,26,3514.64,22691.3
1962,1937,24,3494.8,22049.06
1962,1937,25,3600.79,22867.12
1962,1938,23,3417.04,22998.2
1962,1938,24,3708.2,23667.16
1962,1939,22,3288.33,23798.76
1962,1939,23,3573.96,24630.89
1962,1940,21,2897.53,22766.96
1962,1940,22,3288.67,24434.18
1962,1941,20,2750.12,24936.08
1962,1941,21,2985.47,24412.88
1962,1942,19,2439.17,27555.25
1962,1942,20,2891.88,27908.16
1962,1943,18,2042.55,29865.05
1962,1943,19,2510.83,30728.54
1962,1944,17,1244.28,31361.25
1962,1944,18,1913.45,32275.76
1962,1945,16,553.78,31110.83
1962,1945,17,1026.72,32598.76
1962,1946,15,103.98,30623.61
1962,1946,16,368.22,32609.44
1962,1947,14,7.75,29469.04
1962,1947,15,52.02,32047.78
1962,1948,13,0.85,29315.25
1962,1948,14,4.25,31297.04
1962,1949,12,0,27886.86
1962,1949,13,0.15,30031.28
1962,1950,12,0,28431.35
1963,NA,12,0,0
1963,NA,55,0,0
1963,1907,55,0,25112.21
1963,1908,54,0,25585.01
1963,1908,55,0,26370.72
1963,1909,53,0,26429.68
1963,1909,54,0,26993.79
1963,1910,52,0,25734.48
1963,1910,53,0,26416.13
1963,1911,51,0,26051
1963,1911,52,0,26357.36
1963,1912,50,0,26423.18
1963,1912,51,0,27054.71
1963,1913,49,0.84,26190.87
1963,1913,50,0,26764.03
1963,1914,48,1.32,26275.86
1963,1914,49,2.16,26760.5
1963,1915,47,11.85,25012.7
1963,1915,48,1.68,26053.52
1963,1916,46,23.15,25004.75
1963,1916,47,22.15,25986.71
1963,1917,45,45.35,25206.45
1963,1917,46,27.85,26324.81
1963,1918,44,87.69,25095.09
1963,1918,45,57.65,25569.39
1963,1919,43,149.62,26013.18
1963,1919,44,102.31,24218.46
1963,1920,42,242.25,29314.64
1963,1920,43,210.38,31826.68
1963,1921,41,383.95,28048.82
1963,1921,42,277.75,29322.31
1963,1922,40,485.66,25495.19
1963,1922,41,438.05,27824.36
1963,1923,39,608.47,25553.01
1963,1923,40,554.34,26688.97
1963,1924,38,757.45,24975.07
1963,1924,39,673.53,26267.31
1963,1925,37,905.72,24549.9
1963,1925,38,833.55,25565
1963,1926,36,1097.96,23708.57
1963,1926,37,974.28,24659.54
1963,1927,35,1219.82,22441.04
1963,1927,36,1197.04,24258.37
1963,1928,34,1432.92,23180.45
1963,1928,35,1376.18,24165.49
1963,1929,33,1628.73,22123.56
1963,1929,34,1503.08,23127.26
1963,1930,32,1941.33,22786.71
1963,1930,33,1812.27,23338.38
1963,1931,31,2120.48,21669.09
1963,1931,32,2062.67,23117.88
1963,1932,30,2367.68,21609.28
1963,1932,31,2318.52,22729.48
1963,1933,29,2604.37,20635.09
1963,1933,30,2439.32,21350.92
1963,1934,28,2887.3,20797.04
1963,1934,29,2820.63,21503.72
1963,1935,27,3114.96,20793.45
1963,1935,28,3095.7,21703.32
1963,1936,26,3402.89,21601.7
1963,1936,27,3468.04,22688.22
1963,1937,25,3661.79,22058.88
1963,1937,26,3661.11,22878.32
1963,1938,24,3727.02,23023.84
1963,1938,25,3941.21,23693.52
1963,1939,23,3696.38,23838.11
1963,1939,24,3939.98,24657.83
1963,1940,22,3320.27,22827.82
1963,1940,23,3723.62,24483.29
1963,1941,21,3193.06,25056.12
1963,1941,22,3438.73,24489.86
1963,1942,20,3026.98,27639.84
1963,1942,21,3398.94,27972.97
1963,1943,19,2771.28,29994.46
1963,1943,20,3205.02,30866.69
1963,1944,18,2157.13,31480.24
1963,1944,19,2762.72,32432.69
1963,1945,17,1330.87,31204.24
1963,1945,18,1962.87,32750.5
1963,1946,16,541.49,30705.56
1963,1946,17,1096.13,32734.07
1963,1947,15,116.84,29511.22
1963,1947,16,369.51,32123.26
1963,1948,14,6.72,29323.96
1963,1948,15,56.16,31346.6
1963,1949,13,1.7,27903.72
1963,1949,14,4.28,30039.58
1963,1950,12,0,26368.65
1963,1950,13,0.3,28441.2
1963,1951,12,0,27213.44
1964,NA,12,0,0
1964,NA,55,0,0
1964,1908,55,0,25458.28
1964,1909,54,0,26312.21
1964,1909,55,0,26862.13
1964,1910,53,0,25613.87
1964,1910,54,0,26305.45
1964,1911,52,0,25965.64
1964,1911,53,0,26257.62
1964,1912,51,0,26341.29
1964,1912,52,0,26946.28
1964,1913,50,0.26,26103.97
1964,1913,51,0,26682.53
1964,1914,49,0.85,26214.5
1964,1914,50,0.74,26686.24
1964,1915,48,3.19,24954.48
1964,1915,49,1.15,25989.16
1964,1916,47,6.06,24954.29
1964,1916,48,4.81,25931.11
1964,1917,46,15.44,25153.19
1964,1917,47,7.94,26275.72
1964,1918,45,39.09,25045.61
1964,1918,46,21.56,25534.03
1964,1919,44,87.2,25964.54
1964,1919,45,49.91,24191.43
1964,1920,43,159.07,29287.32
1964,1920,44,130.8,31782.41
1964,1921,42,263.25,28032.69
1964,1921,43,185.93,29289.59
1964,1922,41,348.44,25474.64
1964,1922,42,304.75,27817.58
1964,1923,40,477.1,25530.03
1964,1923,41,406.56,26681.31
1964,1924,39,616.82,24951.69
1964,1924,40,539.9,26265.26
1964,1925,38,769.14,24545
1964,1925,39,687.18,25563.98
1964,1926,37,927.44,23689.46
1964,1926,38,832.86,24679.94
1964,1927,36,1036.17,22414.63
1964,1927,37,1012.56,24263.05
1964,1928,35,1320.4,23177.51
1964,1928,36,1187.83,24183.87
1964,1929,34,1447.73,22115.74
1964,1929,35,1396.6,23141.06
1964,1930,33,1780.94,22794.62
1964,1930,34,1610.27,23361.15
1964,1931,32,1999.64,21653.12
1964,1931,33,1914.06,23148.86
1964,1932,31,2211.93,21619.52
1964,1932,32,2197.36,22767.92
1964,1933,30,2489.41,20636.08
1964,1933,31,2286.07,21388.05
1964,1934,29,2778.16,20812.28
1964,1934,30,2717.59,21560.63
1964,1935,28,3071.24,20805.68
1964,1935,29,2996.84,21739.05
1964,1936,27,3436.36,21598.78
1964,1936,28,3455.76,22754.82
1964,1937,26,3725.46,22069.68
1964,1937,27,3729.64,22949.07
1964,1938,25,4054.73,23049.48
1964,1938,26,4077.54,23789.83
1964,1939,24,4142.85,23864.17
1964,1939,25,4361.27,24743.71
1964,1940,23,3683.1,22873.71
1964,1940,24,4199.15,24605.3
1964,1941,22,3826.39,25135.14
1964,1941,23,3875.9,24625.58
1964,1942,21,3696.03,27704.03
1964,1942,22,4139.61,28111.64
1964,1943,20,3544.43,30129.31
1964,1943,21,3967.97,31030.14
1964,1944,19,3181.83,31633.31
1964,1944,20,3663.57,32636.7
1964,1945,18,2382.84,31349.5
1964,1945,19,3076.17,33006.48
1964,1946,17,1456.01,30822.93
1964,1946,18,2196.16,32980.78
1964,1947,16,603.7,29580.74
1964,1947,17,1206.99,32304.43
1964,1948,15,128.45,29370.4
1964,1948,16,417.3,31465.35
1964,1949,14,14.2,27911.42
1964,1949,15,70.55,30105.41
1964,1950,13,0.86,26377.8
1964,1950,14,6.8,28475.45
1964,1951,12,0,25357.56
1964,1951,13,0.14,27256.41
1964,1952,12,0,26860.99
1965,NA,12,0,0
1965,NA,55,0,0
1965,1909,55,0,26183.87
1965,1910,54,0,25506.55
1965,1910,55,0,26190.71
1965,1911,53,0,25867.38
1965,1911,54,0,26157.37
1965,1912,52,0,26235.72
1965,1912,53,0,26836.84
1965,1913,51,0,26024.47
1965,1913,52,0,26591.91
1965,1914,50,0,26141.76
1965,1914,51,0,26605.92
1965,1915,49,1.33,24892.84
1965,1915,50,0,25925.31
1965,1916,48,3.55,24900.89
1965,1916,49,3.67,25870.4
1965,1917,47,6.94,25106.28
1965,1917,48,4.45,26234.3
1965,1918,46,16.43,25010.97
1965,1918,47,9.06,25486.04
1965,1919,45,44.94,25935.57
1965,1919,46,21.57,24151.37
1965,1920,44,104.36,29246.59
1965,1920,45,73.06,31765.75
1965,1921,43,143.45,28001.41
1965,1921,44,123.64,29259.93
1965,1922,42,226.41,25468.42
1965,1922,43,163.55,27806.61
1965,1923,41,314.05,25522.69
1965,1923,42,275.59,26677.22
1965,1924,40,446.24,24949.74
1965,1924,41,359.95,26261.16
1965,1925,39,573.7,24544.02
1965,1925,40,508.76,25580.81
1965,1926,38,698.44,23709.06
1965,1926,39,625.3,24696.77
1965,1927,37,863.11,22418.95
1965,1927,38,776.56,24305.15
1965,1928,36,1059.29,23195.13
1965,1928,37,1001.89,24217.56
1965,1929,35,1203.66,22128.94
1965,1929,36,1119.71,23198.31
1965,1930,34,1496.03,22816.85
1965,1930,35,1351.34,23412.75
1965,1931,33,1597.01,21682.14
1965,1931,34,1598.97,23199.46
1965,1932,32,1909.33,21656.08
1965,1932,33,1762.99,22814.56
1965,1933,31,2019.06,20671.95
1965,1933,32,1982.67,21456.19
1965,1934,30,2363.85,20867.37
1965,1934,31,2202.94,21650.58
1965,1935,29,2644.58,20839.95
1965,1935,30,2582.15,21822.79
1965,1936,28,3080.34,21662.18
1965,1936,29,3011.42,22869.07
1965,1937,27,3467.03,22137.93
1965,1937,28,3392.66,23070.21
1965,1938,26,3724.94,23143.17
1965,1938,27,3818.97,23925.67
1965,1939,25,4103.33,23947.29
1965,1939,26,4063.06,24904.8
1965,1940,24,3774.88,22987.7
1965,1940,25,4245.67,24757.3
1965,1941,23,4029.36,25274.42
1965,1941,24,4019.12,24812.61
1965,1942,22,4060.71,27841.36
1965,1942,23,4415.64,28283.46
1965,1943,21,4141.57,30288.86
1965,1943,22,4445.29,31273.55
1965,1944,20,3757.33,31832.3
1965,1944,21,4336.43,32914.63
1965,1945,19,3139.29,31594.52
1965,1945,20,3730.67,33335.52
1965,1946,18,2426.08,31055.22
1965,1946,19,3093.71,33380.96
1965,1947,17,1454.7,29747.57
1965,1947,18,2252.92,32654.8
1965,1948,16,677.98,29481.65
1965,1948,17,1253.3,31730.71
1965,1949,15,101.91,27972.59
1965,1949,16,423.02,30261.44
1965,1950,14,14.76,26409.55
1965,1950,15,58.09,28570.91
1965,1951,13,0.86,25397.59
1965,1951,14,7.24,27298.34
1965,1952,12,0,25779.01
1965,1952,13,0.14,26926.31
1965,1953,12,0,27173.82
1966,NA,12,0,0
1966,NA,55,0,0
1966,1910,55,0,25395.29
1966,1911,54,0,25768.63
1966,1911,55,0,26037.98
1966,1912,53,0,26129.16
1966,1912,54,0,26725.88
1966,1913,52,0,25936.09
1966,1913,53,0,26500.28
1966,1914,51,0,26063.08
1966,1914,52,0,26523.08
1966,1915,50,0,24831.69
1966,1915,51,0,25852.78
1966,1916,49,0.77,24842.6
1966,1916,50,0,25797.96
1966,1917,48,3.06,25066.7
1966,1917,49,2.23,26164.24
1966,1918,47,4.94,24963.96
1966,1918,48,3.94,25432.99
1966,1919,46,16.5,25892.63
1966,1919,47,6.06,24114.7
1966,1920,45,48.97,29231.25
1966,1920,46,29.5,31719.92
1966,1921,44,80.65,27973.07
1966,1921,45,62.03,29239.48
1966,1922,43,116.53,25458.39
1966,1922,44,93.35,27775.81
1966,1923,42,200.45,25518.78
1966,1923,43,143.47,26666.48
1966,1924,41,279.79,24945.84
1966,1924,42,239.55,26255
1966,1925,40,410.56,24560.19
1966,1925,41,323.21,25586.93
1966,1926,39,543.91,23725.23
1966,1926,40,464.44,24697.79
1966,1927,38,646.04,22457.85
1966,1927,39,608.09,24318.14
1966,1928,37,825.13,23227.44
1966,1928,38,747.96,24236.95
1966,1929,36,978.22,22183.69
1966,1929,37,884.87,23235.12
1966,1930,35,1189.8,22867.25
1966,1930,36,1100.78,23445.12
1966,1931,34,1362.44,21729.54
1966,1931,35,1279.2,23230.44
1966,1932,33,1532.04,21700.44
1966,1932,34,1507.56,22860.69
1966,1933,32,1742.47,20737.81
1966,1933,33,1592.96,21509.07
1966,1934,31,2024.67,20954.42
1966,1934,32,1922.53,21716.64
1966,1935,30,2284.23,20920.21
1966,1935,31,2208.33,21895.8
1966,1936,29,2748.99,21770.93
1966,1936,30,2617.77,22948.99
1966,1937,28,3023.44,22254.79
1966,1937,29,3029.01,23155.72
1966,1938,27,3490.7,23275.33
1966,1938,28,3355.56,24018.44
1966,1939,26,3924.1,24103.2
1966,1939,27,3864.3,25023.21
1966,1940,25,3869.65,23129.7
1966,1940,26,4114.9,24881.89
1966,1941,24,4185.52,25466.39
1966,1941,25,4167.35,24951.29
1966,1942,23,4168.62,28011.54
1966,1942,24,4567.48,28395
1966,1943,22,4444.55,30526.45
1966,1943,23,4585.38,31413.22
1966,1944,21,4199.89,32103.37
1966,1944,22,4710.45,33100.42
1966,1945,20,3762.31,31909.48
1966,1945,21,4245.11,33601.71
1966,1946,19,3228.89,31432.04
1966,1946,20,3818.69,33716.25
1966,1947,18,2396.88,30070.2
1966,1947,19,3172.11,33063.47
1966,1948,17,1482.96,29730.29
1966,1948,18,2254.12,32086.94
1966,1949,16,617.87,28117.56
1966,1949,17,1212.04,30466.19
1966,1950,15,115.59,26498.09
1966,1950,16,401.13,28705.8
1966,1951,14,6.41,25436.66
1966,1951,15,53.41,27375.47
1966,1952,13,2.53,25841.69
1966,1952,14,4.59,26968.15
1966,1953,12,0,25593.18
1966,1953,13,0.47,27214.51
1966,1954,12,0,26284.39
1967,NA,12,0,0
1967,NA,55,0,0
1967,1911,55,0,25651.02
1967,1912,54,0,26021.12
1967,1912,55,0,26645.32
1967,1913,53,0,25846.72
1967,1913,54,0,26385.87
1967,1914,52,0,25981.92
1967,1914,53,0,26454.38
1967,1915,51,0,24762.22
1967,1915,52,0,25779.23
1967,1916,50,0.26,24773.04
1967,1916,51,0,25711.24
1967,1917,49,0.85,24999.76
1967,1917,50,0.74,26115.15
1967,1918,48,2.5,24912.01
1967,1918,49,1.15,25357.22
1967,1919,47,8.27,25853.3
1967,1919,48,3.5,24050.51
1967,1920,46,17.39,29189.08
1967,1920,47,13.73,31633.99
1967,1921,45,40.28,27953.52
1967,1921,46,21.61,29206.25
1967,1922,44,66.28,25430.19
1967,1922,45,51.72,27738.75
1967,1923,43,124.04,25508.52
1967,1923,44,83.72,26630.71
1967,1924,42,178.86,24940
1967,1924,43,150.96,26226.28
1967,1925,41,262.16,24566.07
1967,1925,42,207.14,25553.77
1967,1926,40,374.5,23726.21
1967,1926,41,299.84,24679.94
1967,1927,39,480.98,22469.86
1967,1927,40,429.5,24294.23
1967,1928,38,620.63,23246.05
1967,1928,39,564.02,24228.28
1967,1929,37,737.21,22218.88
1967,1929,38,665.37,23234.1
1967,1930,36,921.05,22898.88
1967,1930,37,831.79,23427.42
1967,1931,35,1094.24,21758.56
1967,1931,36,998.95,23214.43
1967,1932,34,1250.2,21744.31
1967,1932,35,1218.76,22850.95
1967,1933,33,1419.01,20788.93
1967,1933,34,1299.8,21519.24
1967,1934,32,1663.51,21018.36
1967,1934,33,1563.99,21719.18
1967,1935,31,1956,20990.2
1967,1935,32,1822.49,21893.75
1967,1936,30,2210.93,21847.01
1967,1936,31,2228,22958.21
1967,1937,29,2661.55,22337.28
1967,1937,30,2441.07,23158.77
1967,1938,28,3143.62,23365.56
1967,1938,29,3000.45,24015.9
1967,1939,27,3614.64,24217.79
1967,1939,28,3488.38,25029.81
1967,1940,26,3570.02,23246.11
1967,1940,27,3789.36,24878.79
1967,1941,25,4183.22,25608.71
1967,1941,26,3879.98,24934.01
1967,1942,24,4321.58,28122
1967,1942,25,4624.78,28387.96
1967,1943,23,4583.72,30662.78
1967,1943,24,4748.42,31388.93
1967,1944,22,4520.52,32284.58
1967,1944,23,4873.28,33138.89
1967,1945,21,4078.55,32164.29
1967,1945,22,4588.48,33707.98
1967,1946,20,3677.47,31747.75
1967,1946,21,4166.45,33891.36
1967,1947,19,2996.3,30446.53
1967,1947,20,3695.53,33318.05
1967,1948,18,2311.94,30064.06
1967,1948,19,2970.7,32368.31
1967,1949,17,1350.48,28307.81
1967,1949,18,2078.06,30703.6
1967,1950,16,528.34,26623.2
1967,1950,17,1080.52,28883.24
1967,1951,15,97.11,25508.53
1967,1951,16,340.66,27473.82
1967,1952,14,8.88,25881.85
1967,1952,15,50.89,27027.34
1967,1953,13,2.56,25631.49
1967,1953,14,6.12,27228.41
1967,1954,12,0,24500.61
1967,1954,13,0.44,26306.65
1967,1955,12,0,26675.06
1968,NA,12,0,0
1968,NA,55,0,0
1968,1912,55,0,25942.68
1968,1913,54,0,25735.13
1968,1913,55,0,26268.42
1968,1914,53,0,25914.62
1968,1914,54,0,26351.33
1968,1915,52,0,24691.77
1968,1915,53,0,25669.93
1968,1916,51,0,24689.76
1968,1916,52,0,25634.21
1968,1917,50,0.25,24952.85
1968,1917,51,0,26036.39
1968,1918,49,1.72,24837.78
1968,1918,50,0.75,25294.58
1968,1919,48,2.16,25784.49
1968,1919,49,2.28,23990.18
1968,1920,47,4.36,29110.01
1968,1920,48,2.84,31551.19
1968,1921,46,10.34,27921.75
1968,1921,47,5.64,29123.94
1968,1922,45,20.07,25396.25
1968,1922,46,13.66,27677.67
1968,1923,44,57.68,25474.29
1968,1923,45,27.93,26573.97
1968,1924,43,81.59,24912.72
1968,1924,44,76.32,26188.33
1968,1925,42,144.3,24534.23
1968,1925,43,95.41,25522.65
1968,1926,41,224.5,23709.06
1968,1926,42,173.7,24638.11
1968,1927,40,295.79,22447.77
1968,1927,41,261.5,24266.17
1968,1928,39,426.32,23237.72
1968,1928,40,354.21,24203.77
1968,1929,38,537.04,22217.9
1968,1929,39,470.68,23236.65
1968,1930,37,698.44,22881.58
1968,1930,38,613.96,23397.57
1968,1931,36,815.77,21743.57
1968,1931,37,760.56,23210.3
1968,1932,35,969.94,21735.05
1968,1932,36,911.23,22835.06
1968,1933,34,1098.86,20798.76
1968,1933,35,1014.06,21487.21
1968,1934,33,1325.67,21020.82
1968,1934,34,1214.14,21714.1
1968,1935,32,1491.46,20988.25
1968,1935,33,1449.33,21881.5
1968,1936,31,1853.26,21855.79
1968,1936,32,1711.54,22939.25
1968,1937,30,2175.75,22340.23
1968,1937,31,2067.74,23143.5
1968,1938,29,2574.31,23363.1
1968,1938,30,2441.25,24020.46
1968,1939,28,3028.43,24224.19
1968,1939,29,2874.69,25045.06
1968,1940,27,3185.3,23243.21
1968,1940,28,3217.57,24850.87
1968,1941,26,3723.32,25590.99
1968,1941,27,3495.7,24917.73
1968,1942,25,4179.32,28115.04
1968,1942,26,4179.68,28403.04
1968,1943,24,4452.43,30639.07
1968,1943,25,4650.68,31364.13
1968,1944,23,4444.69,32322.11
1968,1944,24,4754.57,33191.54
1968,1945,22,4213.28,32266.02
1968,1945,23,4565.31,33822.43
1968,1946,21,3715.26,31912.64
1968,1946,22,4320.72,34083.98
1968,1947,20,3115.09,30680.95
1968,1947,21,3744.74,33551.8
1968,1948,19,2649.5,30327.69
1968,1948,20,3162.91,32666.72
1968,1949,18,1848.75,28528.4
1968,1949,19,2510.5,31076.3
1968,1950,17,1123.92,26787.76
1968,1950,18,1667.25,29161.33
1968,1951,16,438.14,25600.18
1968,1951,17,909.08,27679.85
1968,1952,15,81.35,25938.66
1968,1952,16,287.86,27137.56
1968,1953,14,12.62,25644.59
1968,1953,15,48.65,27295.36
1968,1954,13,0.85,24521.35
1968,1954,14,6.38,26347.02
1968,1955,12,0,25254.94
1968,1955,13,0.15,26708.44
1968,1956,12,0,26605.19
1969,NA,12,0,0
1969,NA,55,0,0
1969,1913,55,0,25620.58
1969,1914,54,0,25813.67
1969,1914,55,0,26235.14
1969,1915,53,0,24587.07
1969,1915,54,0,25576.46
1969,1916,52,0,24615.79
1969,1916,53,0,25548.51
1969,1917,51,0,24877.61
1969,1917,52,0,25979.12
1969,1918,50,0,24776.42
1969,1918,51,0,25223.35
1969,1919,49,0.44,25719.82
1969,1919,50,0,23949.16
1969,1920,48,2.89,29033.81
1969,1920,49,1.56,31514.73
1969,1921,47,5.78,27843.06
1969,1921,48,4.11,29094.8
1969,1922,46,12.64,25340.33
1969,1922,47,7.22,27655.22
1969,1923,45,25.15,25420.03
1969,1923,46,17.36,26580.11
1969,1924,44,57.01,24876.67
1969,1924,45,32.85,26181.15
1969,1925,43,89.49,24504.35
1969,1925,44,72.99,25518.57
1969,1926,42,119.27,23668.89
1969,1926,43,101.51,24654.44
1969,1927,41,205.06,22421.83
1969,1927,42,141.73,24297.35
1969,1928,40,296.96,23214.23
1969,1928,41,259.94,24250.73
1969,1929,39,361.9,22220.35
1969,1929,40,325.04,23279.08
1969,1930,38,480.23,22852.43
1969,1930,39,414.1,23452.21
1969,1931,37,611.46,21739.7
1969,1931,38,534.77,23277.43
1969,1932,36,718.37,21719.94
1969,1932,37,693.54,22897.08
1969,1933,35,807.1,20767.79
1969,1933,36,750.63,21548.23
1969,1934,34,1036.53,21015.9
1969,1934,35,904.9,21790.83
1969,1935,33,1191.97,20976.5
1969,1935,34,1154.47,21969.83
1969,1936,32,1498.91,21837.75
1969,1936,33,1381.03,23036.59
1969,1937,31,1791.24,22325.5
1969,1937,32,1689.09,23244.79
1969,1938,30,2118.36,23367.54
1969,1938,31,2024.76,24114.74
1969,1939,29,2569.09,24238.94
1969,1939,30,2388.64,25163.97
1969,1940,28,2798.61,23217.13
1969,1940,29,2774.91,24992.53
1969,1941,27,3308.08,25574.27
1969,1941,28,3120.39,25099.83
1969,1942,26,3759.67,28129.96
1969,1942,27,3756.92,28586.92
1969,1943,25,4379.59,30614.87
1969,1943,26,4285.33,31564.52
1969,1944,24,4435.4,32373.46
1969,1944,25,4786.41,33416.82
1969,1945,23,4247.64,32375.57
1969,1945,24,4604.6,34150.96
1969,1946,22,3932.02,32094.02
1969,1946,23,4446.36,34563.99
1969,1947,21,3376.27,30896.2
1969,1947,22,4048.98,34137.99
1969,1948,20,2842.01,30607.28
1969,1948,21,3473.73,33333.23
1969,1949,19,2212.22,28874.7
1969,1949,20,2784.99,31821.7
1969,1950,18,1539.33,27045.67
1969,1950,19,2101.78,29835.79
1969,1951,17,883.33,25792.15
1969,1951,18,1393.67,28228.56
1969,1952,16,344.71,26044.44
1969,1952,17,723.67,27538.13
1969,1953,15,74.13,25707.64
1969,1953,16,233.29,27553.36
1969,1954,14,6.85,24558.98
1969,1954,15,38.87,26513.67
1969,1955,13,2.54,25286.56
1969,1955,14,5.15,26809.12
1969,1956,12,0,25240.81
1969,1956,13,0.46,26717.06
1969,1957,12,0,26864.71
1970,NA,12,0,0
1970,NA,55,0,0
1970,1914,55,0,25699.86
1970,1915,54,0,24497.54
1970,1915,55,0,25477.37
1970,1916,53,0,24533.49
1970,1916,54,0,25453.62
1970,1917,52,0,24822.88
1970,1917,53,0,25903.95
1970,1918,51,1,24706.65
1970,1918,52,0,25162.73
1970,1919,50,0,25675.84
1970,1919,51,0,23889.32
1970,1920,49,0,29000.27
1970,1920,50,0,31458.49
1970,1921,48,4,27815.2
1970,1921,49,1,29039.08
1970,1922,47,6,25319.78
1970,1922,48,4,27654.18
1970,1923,46,9,25425.89
1970,1923,47,6,26573.97
1970,1924,45,33,24869.85
1970,1924,46,18,26182.69
1970,1925,44,49,24500.43
1970,1925,45,22,25518.06
1970,1926,43,79,23684.56
1970,1926,44,47,24677.9
1970,1927,42,120,22450.65
1970,1927,43,82,24335.81
1970,1928,41,174,23259.27
1970,1928,42,146,24289.02
1970,1929,40,272,22260.92
1970,1929,41,215,23335.31
1970,1930,39,339,22905.79
1970,1930,40,264,23490.15
1970,1931,38,467,21802.57
1970,1931,39,403,23340.43
1970,1932,37,575,21778.92
1970,1932,38,493,22950.89
1970,1933,36,719,20826.77
1970,1933,37,577,21587.89
1970,1934,35,860,21090.17
1970,1934,36,739,21871.12
1970,1935,34,1043,21061.17
1970,1935,35,861,22058.15
1970,1936,33,1261,21930.41
1970,1936,34,1115,23145.71
1970,1937,32,1554,22423.21
1970,1937,33,1251,23325.22
1970,1938,31,1884,23459.26
1970,1938,32,1644,24235.89
1970,1939,30,2281,24354.03
1970,1939,31,1927,25262.05
1970,1940,29,2468,23349.47
1970,1940,30,2416,25082.49
1970,1941,28,3107,25761.17
1970,1941,29,2627,25244.42
1970,1942,27,3801,28312.08
1970,1942,28,3367,28695.44
1970,1943,26,4495,30810.48
1970,1943,27,4157,31703.68
1970,1944,25,4921,32593.18
1970,1944,26,4564,33591.47
1970,1945,24,4775,32690.04
1970,1945,25,4614,34394.16
1970,1946,23,4702,32546.01
1970,1946,24,4746,34931.21
1970,1947,22,4038,31436.01
1970,1947,23,4456,34610.7
1970,1948,21,3520,31231.77
1970,1948,22,4011,33874.8
1970,1949,20,2822,29567.3
1970,1949,21,3305,32431.3
1970,1950,19,2108,27671.21
1970,1950,20,2550,30513.89
1970,1951,18,1483,26303.44
1970,1951,19,1850,28895.81
1970,1952,17,923,26428.87
1970,1952,18,1268,28094.33
1970,1953,16,428,25950.64
1970,1953,17,703,27943.2
1970,1954,15,94,24714.33
1970,1954,16,253,26793.67
1970,1955,14,10,25381.88
1970,1955,15,45,26977.1
1970,1956,13,0,25346.94
1970,1956,14,8,26811.99
1970,1957,12,0,25458.29
1970,1957,13,0,26998.72
1970,1958,12,0,26421.77
1971,NA,12,1,0
1971,NA,55,0,0
1971,1915,55,0,24402.63
1971,1916,54,0,24442.38
1971,1916,55,0,25340.88
1971,1917,53,0,24751.05
1971,1917,54,0,25783.77
1971,1918,52,1,24647.27
1971,1918,53,0,25052.6
1971,1919,51,0,25611.68
1971,1919,52,0,23810.66
1971,1920,50,0,28948.51
1971,1920,51,0,31359.02
1971,1921,49,0,27761.92
1971,1921,50,0,28953.19
1971,1922,48,2,25318.82
1971,1922,49,1,27581.09
1971,1923,47,3,25420.03
1971,1923,48,3,26490.15
